DateTime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117
2012/5/1 0:00,0,0.013501259,0.006703911,0,0.016054422,0.008017495,0.007202369,0.012448211,0,0.006542062,0.011923077,0,0.003952604,0.012415201,0,0.012307692,0,0.016060606,0.009044118,0,0.002886598,0.00409748,0,0.012134831,0,0.012146597,0,0,0,0.013450504,0.00194105,0.005263158,0.027923366,0.014751977,0.009901819,0,0.02162963,0.020770975,0,0.004729264,0.000549451,0,0.006290548,0.00978903,0.036574136,0,0.015910781,0.015424165,0.007720588,0.053639614,0.023357903,0,0,0.086306818,0.004969168,0.01352657,0.014161034,0,0.010011519,0,0.010918367,0,0.008827824,0.005508982,0.006710526,0.009060773,0,0.014986046,0.019545455,0,0.010546589,0.005323383,0.009901684,0.012875831,0.007780725,0.011870378,0.010771685,0.006913658,0.014337227,0.008805395,0.009256198,0,0.014830522,0.011136364,0.008913879,0,0,0.0115,0.020495868,0.017373737,0,0.006994536,0.012370333,0,0,0.006666667,0,0.007167898,0.006766667,0.011455507,0.005491787,0.011182796,0,0.021989529,0.004312268,0.00920354,0,0.001034483,0.006001395,0.005925926,0,0.004888602,0.006,0.021477273,0.083026105,0.053666667,0.006994536,0.012370333
2012/5/1 0:03,0,0.013299748,0.006748603,0,0.015945578,0.007831777,0.007379522,0.012380414,0,0.006478469,0.011769231,0,0.003859553,0.01206941,0,0.012184615,0,0.016181818,0.008941176,0,0.002871603,0.004203222,0,0.011955056,0,0.011937173,0,0,0,0.013213898,0.001946801,0.005115789,0.028015053,0.0152219,0.009688409,0,0.020503704,0.019836735,0,0.004649678,0.000564103,0,0.006383672,0.009603376,0.035097104,0,0.015643123,0.015588689,0.0075,0.052829559,0.023030303,0,0,0.089090909,0.004921118,0.013294686,0.014397297,0,0.009932532,0,0.010918367,0,0.008827824,0.005401198,0.006684211,0.008839779,0,0.014795181,0.019090909,0,0.010619265,0.005363184,0.009859319,0.013076274,0.007504863,0.011927543,0.0107107,0.006536641,0.014011314,0.008666667,0.009322314,0,0.014704399,0.011181818,0.008601904,0,0,0.01115,0.019966942,0.017131313,0,0.006775956,0.012268383,0,0,0.006790698,0,0.007278973,0.00664,0.011401636,0.005584696,0.010924731,0,0.021277487,0.004342007,0.00899115,0,0.001034483,0.006001395,0.005883598,0,0.004879386,0.005911111,0.021477273,0.082410529,0.052888889,0.006775956,0.012268383
2012/5/1 0:06,0,0.013098237,0.006793296,0,0.015836735,0.007646059,0.007556675,0.012312618,0,0.006414876,0.011615385,0,0.003766503,0.011723618,0,0.012061538,0,0.01630303,0.008838235,0,0.002856607,0.004308963,0,0.011775281,0,0.011727749,0,0,0,0.012977292,0.001952552,0.004968421,0.02810674,0.015719699,0.009474998,0,0.019377778,0.018902494,0,0.004570091,0.000578755,0,0.006476797,0.009417722,0.033620072,0,0.015375465,0.015753213,0.007279412,0.052019504,0.022702703,0,0,0.091875,0.004873068,0.013062802,0.014633559,0,0.009853546,0,0.010918367,0,0.008827824,0.005293413,0.006657895,0.008618785,0,0.014604316,0.018636364,0,0.010691942,0.005402985,0.009816954,0.013276717,0.007229001,0.011984708,0.010649715,0.006159623,0.013685401,0.008527938,0.00938843,0,0.014578275,0.011227273,0.008289929,0,0,0.0108,0.019438017,0.016888889,0,0.006557377,0.012166433,0,0,0.006914729,0,0.007390048,0.006513333,0.011347766,0.005677604,0.010666667,0,0.020565445,0.004371747,0.008778761,0,0.001034483,0.006001395,0.00584127,0,0.00487017,0.005822222,0.021477273,0.081794954,0.052111111,0.006557377,0.012166433
2012/5/1 0:09,0,0.012896725,0.006837989,0,0.015727891,0.007460341,0.007733828,0.012244821,0,0.006351284,0.011461538,0,0.003673453,0.011377827,0,0.011938462,0,0.016424242,0.008735294,0,0.002841612,0.004414705,0,0.011595506,0,0.011518325,0,0,0,0.012740686,0.001958303,0.004821053,0.028198426,0.016247932,0.009261588,0,0.018251852,0.017968254,0,0.004490504,0.000593407,0,0.006569921,0.009232068,0.032143039,0,0.015107807,0.015917738,0.007058824,0.051209448,0.022375102,0,0,0.094659091,0.004825018,0.012830918,0.014869821,0,0.00977456,0,0.010918367,0,0.008827824,0.005185629,0.006631579,0.00839779,0,0.01441345,0.018181818,0,0.010764619,0.005442786,0.00977459,0.013477161,0.006953139,0.012041874,0.01058873,0.005782606,0.013359489,0.00838921,0.009454545,0,0.014452152,0.011272727,0.007977955,0,0,0.01045,0.018909091,0.016646465,0,0.006338798,0.012064483,0,0,0.00703876,0,0.007501122,0.006386667,0.011293896,0.005770512,0.010408602,0,0.019853403,0.004401487,0.008566372,0,0.001034483,0.006001395,0.005798942,0,0.004860954,0.005733333,0.021477273,0.081179379,0.051333333,0.006338798,0.012064483
2012/5/1 0:12,0,0.012695214,0.006882682,0,0.015619048,0.007274624,0.007910981,0.012177024,0,0.006287691,0.011307692,0,0.003580403,0.011032035,0,0.011815385,0,0.016545455,0.008632353,0,0.002826617,0.004520446,0,0.01141573,0,0.011308901,0,0,0,0.01250408,0.001964055,0.004673684,0.028290113,0.016809477,0.009048177,0,0.017125926,0.017034014,0,0.004410918,0.000608059,0,0.006663045,0.009046414,0.030666007,0,0.014840149,0.016082262,0.006838235,0.050399393,0.022047502,0,0,0.097443182,0.004776968,0.012599034,0.015106083,0,0.009695573,0,0.010918367,0,0.008827824,0.005077844,0.006605263,0.008176796,0,0.014222585,0.017727273,0,0.010837295,0.005482587,0.009732225,0.013677604,0.006677277,0.012099039,0.010527745,0.005405589,0.013033576,0.008250482,0.009520661,0,0.014326029,0.011318182,0.00766598,0,0,0.0101,0.018380165,0.01640404,0,0.006120219,0.011962533,0,0,0.007162791,0,0.007612197,0.00626,0.011240026,0.00586342,0.010150538,0,0.019141361,0.004431227,0.008353982,0,0.001034483,0.006001395,0.005756614,0,0.004851738,0.005644444,0.021477273,0.080563803,0.050555556,0.006120219,0.011962533
2012/5/1 0:15,0,0.012493703,0.006927374,0,0.015510204,0.007088906,0.008088134,0.012109228,0,0.006224098,0.011153846,0,0.003487352,0.010686244,0,0.011692308,0,0.016666667,0.008529412,0,0.002811621,0.004626188,0,0.011235955,0,0.011099476,0,0,0,0.012267474,0.001969806,0.004526316,0.0283818,0.017407587,0.008834767,0,0.016,0.016099773,0,0.004331331,0.000622711,0,0.006756169,0.008860759,0.029188974,0,0.014572491,0.016246787,0.006617647,0.049589338,0.021719902,0,0,0.100227273,0.004728918,0.01236715,0.015342345,0,0.009616587,0,0.010918367,0,0.008827824,0.00497006,0.006578947,0.007955801,0,0.01403172,0.017272727,0,0.010909972,0.005522388,0.00968986,0.013878047,0.006401415,0.012156204,0.01046676,0.005028571,0.012707664,0.008111753,0.009586777,0,0.014199905,0.011363636,0.007354005,0,0,0.00975,0.01785124,0.016161616,0,0.005901639,0.011860584,0,0,0.007286822,0,0.007723272,0.006133333,0.011186155,0.005956329,0.009892473,0,0.018429319,0.004460967,0.008141593,0,0.001034483,0.006001395,0.005714286,0,0.004842522,0.005555556,0.021477273,0.079948228,0.049777778,0.005901639,0.011860584
2012/5/1 0:18,0,0.012433249,0.006860335,0,0.01507483,0.006731937,0.007910981,0.011431262,0,0.006097166,0.011,0,0.003487352,0.010686244,0,0.011507692,0,0.016242424,0.008326471,0,0.002721649,0.005904998,0,0.011146067,0,0.010848168,0,0,0,0.012326552,0.001952552,0.004547368,0.028107196,0.017175227,0.008804323,0,0.014755556,0.015501134,0,0.004402085,0.000725275,0,0.006647524,0.008860759,0.028330374,0,0.014572491,0.016061697,0.007058824,0.04979261,0.021719902,0,0,0.093545455,0.004792985,0.012173913,0.014870408,0,0.009774823,0,0.010857143,0,0.008706145,0.005149701,0.006473684,0.008309392,0,0.01403172,0.017,0,0.010885746,0.005402985,0.009884552,0.013706198,0.005877984,0.012156204,0.010340332,0.005330235,0.012316633,0.008123314,0.009719008,0,0.013915813,0.010977273,0.007532149,0,0,0.00915,0.017421488,0.016121212,0,0.006076503,0.011860584,0,0,0.007317829,0,0.007703095,0.00608,0.01105148,0.00594087,0.010322581,0,0.017675393,0.004342007,0.008530973,0,0.000965517,0.005973501,0.005714286,0,0.004777919,0.005377778,0.021,0.080254484,0.049933333,0.006076503,0.011860584
2012/5/1 0:21,0,0.012372796,0.006793296,0,0.014639456,0.006374968,0.007733828,0.010753296,0,0.005970235,0.010846154,0,0.003487352,0.010686244,0,0.011323077,0,0.015818182,0.008123529,0,0.002631678,0.007183808,0,0.01105618,0,0.010596859,0,0,0,0.012385629,0.001935298,0.004568421,0.027832592,0.016945009,0.008773879,0,0.013511111,0.014902494,0,0.004472838,0.000827839,0,0.006538879,0.008860759,0.027471774,0,0.014572491,0.015876607,0.0075,0.049995883,0.021719902,0,0,0.086863636,0.004857051,0.011980676,0.014398472,0,0.009933059,0,0.010795918,0,0.008584466,0.005329341,0.006368421,0.008662983,0,0.01403172,0.016727273,0,0.010861521,0.005283582,0.010079244,0.013534348,0.005354553,0.012156204,0.010213904,0.0056319,0.011925603,0.008134875,0.00985124,0,0.01363172,0.010590909,0.007710293,0,0,0.00855,0.016991736,0.016080808,0,0.006251366,0.011860584,0,0,0.007348837,0,0.007682918,0.006026667,0.010916804,0.005925411,0.010752688,0,0.016921466,0.004223048,0.008920354,0,0.000896552,0.005945607,0.005714286,0,0.004713315,0.0052,0.020522727,0.080560741,0.050088889,0.006251366,0.011860584
2012/5/1 0:24,0,0.012312343,0.006726257,0,0.014204082,0.006018,0.007556675,0.01007533,0,0.005843303,0.010692308,0,0.003487352,0.010686244,0,0.011138462,0,0.015393939,0.007920588,0,0.002541706,0.008462619,0,0.010966292,0,0.01034555,0,0,0,0.012444707,0.001918045,0.004589474,0.027557988,0.016716902,0.008743436,0,0.012266667,0.014303855,0,0.004543592,0.000930403,0,0.006430234,0.008860759,0.026613174,0,0.014572491,0.015691517,0.007941176,0.050199155,0.021719902,0,0,0.080181818,0.004921118,0.01178744,0.013926535,0,0.010091295,0,0.010734694,0,0.008462786,0.005508982,0.006263158,0.009016575,0,0.01403172,0.016454545,0,0.010837295,0.005164179,0.010273936,0.013362499,0.004831123,0.012156204,0.010087476,0.005933564,0.011534573,0.008146435,0.009983471,0,0.013347627,0.010204545,0.007888437,0,0,0.00795,0.016561983,0.016040404,0,0.00642623,0.011860584,0,0,0.007379845,0,0.007662741,0.005973333,0.010782129,0.005909952,0.011182796,0,0.016167539,0.004104089,0.009309735,0,0.000827586,0.005917713,0.005714286,0,0.004648711,0.005022222,0.020045455,0.080866997,0.050244444,0.00642623,0.011860584
2012/5/1 0:27,0,0.012251889,0.006659218,0,0.013768707,0.005661031,0.007379522,0.009397363,0,0.005716371,0.010538462,0,0.003487352,0.010686244,0,0.010953846,0,0.014969697,0.007717647,0,0.002451734,0.009741429,0,0.010876404,0,0.010094241,0,0,0,0.012503785,0.001900791,0.004610526,0.027283385,0.016490879,0.008712992,0,0.011022222,0.013705215,0,0.004614345,0.001032967,0,0.006321589,0.008860759,0.025754574,0,0.014572491,0.015506427,0.008382353,0.050402427,0.021719902,0,0,0.0735,0.004985185,0.011594203,0.013454599,0,0.010249531,0,0.010673469,0,0.008341107,0.005688623,0.006157895,0.009370166,0,0.01403172,0.016181818,0,0.01081307,0.005044776,0.010468627,0.01319065,0.004307692,0.012156204,0.009961048,0.006235228,0.011143543,0.008157996,0.010115702,0,0.013063535,0.009818182,0.008066581,0,0,0.00735,0.016132231,0.016,0,0.006601093,0.011860584,0,0,0.007410853,0,0.007642563,0.00592,0.010647453,0.005894493,0.011612903,0,0.015413613,0.00398513,0.009699115,0,0.000758621,0.005889819,0.005714286,0,0.004584107,0.004844444,0.019568182,0.081173254,0.0504,0.006601093,0.011860584
